Match ID 18Char,Activation_Month
a1v2J000003oLQcQAM,6
a1v2J0000048RFqQAM,11
a1v2J000003mAQhQAM,5
a1v2J000004NuFIQA0,3
a1v2J000003ZCtfQAG,6
a1v2J000003ubjjQAA,9
a1v2J000004BAzjQAG,11
a1vHt000005774TIAQ,9
a1vHt0000057XTKIA2,9
a1v2J000003q6s7QAA,7
a1v2J0000044AiSQAU,10
a1v2J000003ZmhvQAC,6
a1vUX000000ast7YAA,5
a1vUX000000h5pFYAQ,6
a1v2J000004XphSQAS,4
a1v2J000003ZZvnQAG,6
a1v2J000003Z6S9QAK,6
a1v2J000004M3CFQA0,3
a1vHt000004njUhIAI,6
a1v2J000004NuNRQA0,3
a1v2J000003v1k7QAA,9
a1vUX000000gkKzYAI,6
a1v2J000003ZZy3QAG,6
a1v2J000004LA5wQAG,2
a1vUX000000zfSrYAI,9
a1v2J000004YiJXQA0,4
a1v2J000003cyD5QAI,11
a1vUX000000UdwnYAC,4
a1vUX000000BKLBYA4,1
a1vUX000000I7hNYAS,2
a1v2J000003rVJiQAM,7
a1v2J000003nfpiQAA,6
a1v2J0000040QgoQAE,9
a1v2J0000042dR1QAI,10
a1v2J0000040QgUQAU,9
a1v2J000003nfqbQAA,6
a1v2J000003nfqqQAA,6
a1vHt000004t2QVIAY,7
a1v2J000003cy98QAA,10
a1vUX000000BJc1YAG,1
a1v2J000003aB2zQAE,6
a1vHt000004uYU0IAM,7
a1v2J000003dbpfQAA,11
a1vUX000000B34DYAS,2
a1v2J000004NuGkQAK,4
a1vHt000004vn9bIAA,8
a1v2J000003uyp4QAA,8
a1v2J000003uxKXQAY,8
a1v2J000003qMBJQA2,7
a1vUX000000FQGjYAO,3
a1vHt000004aD2QIAU,5
a1v2J000004NuFDQA0,3
a1v2J0000043FfTQAU,10
a1v2J000003pF4TQAU,7
a1v2J000004ZwsMQAS,5
a1v2J000004LMwRQAW,3
a1v2J000004NzpPQAS,3
a1v2J000004Mm8bQAC,3
a1v2J000004Mm90QAC,3
a1vHt000004u6tiIAA,7
a1v2J000003zZLaQAM,9
a1vUX000000WY3NYAW,4
a1v2J000004NzqSQAS,3
a1v2J000004Cq9YQAS,12
a1v2J000003uyJEQAY,8
a1v2J000003uxK8QAI,8
a1v2J00000437i0QAA,10
a1vHt000004mFyCIAU,6
a1v2J000004YWvtQAG,5
a1v2J000003dkVGQAY,11
a1vUX000001ByczYAC,10
a1v2J000004G206QAC,1
a1v2J0000043FYIQA2,10
a1vHt000004ncaAIAQ,7
a1v2J000003dbjmQAA,11
a1vUX000000DT0zYAG,2
a1vHt000004nCaKIAU,6
a1v2J000003uU22QAE,8
a1v2J000004NuJtQAK,3
a1v2J000004XutPQAS,4
a1vHt000004akinIAA,5
a1v2J00000495i0QAA,11
a1vHt000004vfsRIAQ,8
a1v2J000003uxF3QAI,8
a1vHt000004npQnIAI,6
a1vHt000004mi1UIAQ,8
a1vHt000004vn9RIAQ,7
a1v2J000004YX45QAG,4
a1v2J000003vKIZQA2,9
a1vHt000004sv8eIAA,7
a1v2J0000049ztRQAQ,11
a1v2J000003zZMxQAM,9
a1vHt0000054oHRIAY,7
a1v2J0000043g1UQAQ,10
a1v2J000003zZLVQA2,9
a1v2J0000043FYXQA2,10
a1vHt000004l3YtIAI,7
a1vHt000004awdaIAA,5
a1v2J000004G2A3QAK,1
a1vHt0000058OtzIAE,9
a1vUX000000DgO1YAK,2
a1vHt000004sv8FIAQ,7
a1v2J000004OaEsQAK,4
a1vHt000004gXd9IAE,11
a1v2J000004XurxQAC,4
a1vHt000004mG0DIAU,6
a1vHt000004bDOoIAM,5
a1vHt000005BOmZIAW,10
a1v2J000004Bok3QAC,12
a1vHt000005B0WAIA0,10
a1v2J000004Z9KOQA0,5
a1v2J000004NkZ4QAK,3
a1vHt000004wJIgIAM,11
a1v2J000004CqPCQA0,1
a1v2J000004G202QAC,1
a1v2J000004Lj2vQAC,2
a1vHt000004vfrnIAA,8
a1vUX000000OeHFYA0,4
a1v2J000004LeffQAC,2
a1v2J000004XuvVQAS,4
a1vUX000000lv9JYAQ,7
a1vHt000004lFpbIAE,6
a1vUX000000jvJtYAI,6
a1v2J000004823AQAQ,11
a1vHt00000590BwIAI,10
a1vUX00000058wDYAQ,1
a1vUX000000YguTYAS,5
a1v2J0000048RDzQAM,11
a1vHt0000056VfwIAE,8
a1vHt000004sv7HIAQ,7
a1v2J000003eWskQAE,11
a1vHt000004ncnJIAQ,7
a1vUX000000q3kzYAA,7
a1vHt000004fZfaIAE,11
a1v2J000004McfoQAC,3
a1vHt000004njIbIAI,6
a1vHt0000059yLAIAY,10
a1vUX000000eEibYAE,6
a1v2J000004NuAIQA0,3
a1vHt000004uRC4IAM,7
a1v2J000004E6NvQAK,1
a1vUX000001U1AzYAK,11
a1vHt000004l3RdIAI,5
a1v2J000004CqAMQA0,12
a1vUX0000012bvmYAA,9
a1v2J000004BAy2QAG,11
a1vHt000004tuHvIAI,7
a1vHt000004nCc1IAE,6
a1vHt000004lwvaIAA,6
a1vHt000004b3HsIAI,6
a1v2J000004ZaWvQAK,5
a1v2J000004E6NpQAK,1
a1vHt000004ldxBIAQ,7
a1vUX000001643ZYAQ,9
a1vUX000000CGtpYAG,1
a1vUX000000CaJ4YAK,2
a1vHt000004kasAIAQ,6
a1vUX000000mePlYAI,7
a1vUX000000zSU1YAM,10
a1vUX000001ZICnYAO,12
a1vHt000005AV2IIAW,11
a1v2J000004NkaqQAC,3
a1vHt0000057XX2IAM,9
a1vHt000005BH7SIAW,10
a1vHt000004gbAGIAY,12
a1v2J000004XvFBQA0,4
a1v2J000004XutUQAS,4
a1vHt000005AV2mIAG,10
a1vUX000000upkbYAA,8
a1vHt000004sv9IIAQ,7
a1vUX000001BC8XYAW,10
a1vUX000000De1FYAS,2
a1v2J000004YiQJQA0,4
a1vHt000004bDTKIA2,5
a1vUX000000gYEzYAM,6
a1vUX000000dxrRYAQ,5
a1vUX000000LLXhYAO,4
a1vHt0000056VkNIAU,9
a1v2J000004Mq4QQAS,3
a1v2J000004Mq4VQAS,3
a1vHt000004ga8iIAA,12
a1vUX000000BfpRYAS,1
a1vUX000000XY4XYAW,4
a1vHt000004gbAaIAI,12
a1v2J000004Yo5LQAS,4
a1vUX0000017AGbYAM,9
a1vHt0000059c3jIAA,10
a1vHt000005893TIAQ,9
a1vUX000000A4aDYAS,3
a1vUX000000A5hZYAS,2
a1vHt0000059c3oIAA,10
a1vUX000000A4YbYAK,1
a1vUX000000TUqjYAG,4
a1vUX000000YgjBYAS,5
a1vUX000000O6HBYA0,4
a1v2J000004XuvBQAS,4
a1vHt000004gY1QIAU,11
a1vHt0000057XO0IAM,9
a1vHt000004uDhYIAU,7
a1vUX000000INvpYAG,5
a1vHt000004gagVIAQ,12
a1vUX000000BKRdYAO,1
a1vUX000000sJKDYA2,8
a1v2J000004XND8QAO,4
a1vHt00000563cXIAQ,8
a1vUX000000Pr17YAC,3
a1v2J000004YWulQAG,5
a1vHt000004l3PwIAI,6
a1v2J000004XbsmQAC,4
a1vUX000000gf0LYAQ,6
a1vHt000004gZOGIA2,12
a1vUX000000EtnpYAC,2
a1vUX000000mvOzYAI,7
a1vHt000004gbyGIAQ,1
a1vHt000004kat8IAA,5
a1v2J000004XbhZQAS,4
a1vHt000004aqOwIAI,5
a1vHt000004lkO3IAI,6
a1vHt000004gbbWIAQ,12
a1vUX000000NN3xYAG,3
a1vHt000004kqrPIAQ,5
a1vHt000004kasUIAQ,5
a1vUX0000012c5RYAQ,9
a1vUX000000wEfJYAU,8
a1vUX000001AjOHYA0,10
a1vHt000004seJVIAY,8
a1vUX000000SLHdYAO,4
a1vUX000000UitFYAS,4
a1vHt000004ZxIFIA0,5
a1vHt000004soU3IAI,7
a1vUX000001SfXVYA0,11
a1vHt000004aklcIAA,5
a1vHt000004vfquIAA,8
a1vHt000004jw9YIAQ,6
a1vHt000005AMGwIAO,10
a1vHt000004lkODIAY,6
a1vHt000004lkE3IAI,6
a1vHt000005AEnaIAG,10
a1vUX000000UezJYAS,4
a1vUX000000XOmjYAG,4
a1vHt000004ldzHIAQ,6
a1vUX0000004UabYAE,12
a1vHt000004le7pIAA,6
a1vHt000005B0WeIAK,10
a1vHt0000059JZjIAM,9
a1vHt000004wJI2IAM,11
a1vHt000004kqoVIAQ,6
a1vHt000004wK5nIAE,10
a1vHt000004nJMYIA2,7
a1vUX000000gX7dYAE,6
a1vHt000005BtRRIA0,10
a1vHt000004gaLcIAI,11
a1vUX0000009rjRYAQ,1
a1vHt000004gZTQIA2,12
a1vUX000000JucnYAC,3
a1vUX000000z7KjYAI,9
a1vHt000004gY4AIAU,11
a1vHt000004gaqBIAQ,12
a1vUX000001N2gTYAS,11
a1vUX000000KmbZYAS,3
a1vUX000000V973YAC,4
a1vUX000000Zd1hYAC,5
a1vHt000005AV6UIAW,10
a1vHt00000590NdIAI,10
a1vUX000000tmOzYAI,8
a1vHt000004o3RHIAY,6
a1vHt0000057Xp6IAE,9
a1vUX000000Zc0nYAC,5
a1vHt000003mxqyIAA,7
a1vUX000000AamzYAC,1
a1vUX000000KGDVYA4,3
a1vUX000001YPTFYA4,12
a1vUX000000jT13YAE,6
a1vHt0000057WMhIAM,9
a1vUX000000gXvdYAE,6
a1vUX000000lso9YAA,6
a1vUX000001Jzf7YAC,10
a1vUX000000IfKrYAK,2
a1vUX000000QVONYA4,3
a1vHt0000055uMsIAI,8
a1vHt0000058eAxIAI,9
a1vUX000000UjfdYAC,4
a1vUX000000lsOLYAY,6
a1vUX000000qxtdYAA,7
a1vUX000000bSmvYAE,5
a1vHt000004gb9IIAQ,1
a1vUX000000mAxxYAE,7
a1vUX0000016NSnYAM,11
a1vUX000000KckHYAS,3
a1vUX000000xVZFYA2,9
a1vUX000000dtvtYAA,6
a1vUX000000IhJSYA0,2
a1vUX000000DNgLYAW,2
a1vUX000000K1ZSYA0,3
a1vUX000000MYUTYA4,3
a1vUX000000F1GjYAK,2
a1vUX000000zgGrYAI,9
a1vUX000001K2WZYA0,11
a1vUX000001YtzBYAS,12
a1vUX000000r225YAA,7
a1vUX000000aC2fYAE,5
a1vUX000000MK3JYAW,3
a1vUX000000KnvpYAC,3
a1vUX000000FMHxYAO,2
a1vUX000000EtSrYAK,2
a1vUX000000hC7ZYAU,6
a1vUX000000eAofYAE,5
a1vUX000001agjJYAQ,12
a1vHt000004gOz4IAE,11
a1vUX000000Q7YvYAK,3
a1vHt000004gbnNIAQ,1
a1vUX000000q75RYAQ,7
a1vHt0000058W8uIAE,9
a1vUX00000146HZYAY,9
a1vUX000000ZcnBYAS,5
a1vUX000000e657YAA,5
a1vUX000001H8mzYAC,11
a1vUX000000K7YPYA0,2
a1vUX000000K7WnYAK,2
a1vHt000004gcDBIAY,1
a1vHt0000059TGGIA2,10
a1vUX000000tAtBYAU,8
a1vHt000004wLEqIAM,11
a1vUX000001EQzlYAG,10
a1vUX000000KnUPYA0,3
a1vUX000000HCWDYA4,3
a1vUX000000BJiTYAW,1
a1vUX000001W2XZYA0,12
a1vUX000000qvILYAY,8
a1vUX000001Slt4YAC,11
a1vUX000000TvfdYAC,4
a1vUX0000015ZSnYAM,9
a1vUX000001RcrpYAC,12
a1vUX000000Gt5NYAS,2
a1vUX000000Ygo1YAC,4
a1vUX000000PoKzYAK,3
a1vUX000001QZ9eYAG,12
a1vUX000000I06PYAS,4
a1vUX000001JwULYA0,10
a1vUX000000j6xJYAQ,6
a1vUX000001F5RpYAK,10
a1vUX000000TpjtYAC,4
a1vUX000001H1taYAC,10
a1vUX000000bFT7YAM,6
a1vUX000000KgMTYA0,3
a1vUX000000Q4j7YAC,5
a1vUX000000gYi1YAE,6
a1vUX000000Uk5RYAS,4
a1vUX000001775pYAA,9
a1vUX000001TOftYAG,11
a1vUX000001TOWDYA4,11
a1vUX000001TOeHYAW,11
a1vUX000000tAhtYAE,8
a1vUX000001QFCXYA4,11
a1vUX000001U0GXYA0,12
a1vUX000000bW8zYAE,5
a1vUX000000Uki9YAC,4
a1vUX000000Tq6TYAS,4
a1vUX000000ptyXYAQ,9
a1vUX000000mo2XYAQ,7
a1vUX000000twPxYAI,8
a1vUX0000012OC9YAM,9
a1vUX000000O98bYAC,3
a1vUX000000lr5hYAA,7
a1vUX0000019frOYAQ,10
a1vUX000000ZYEvYAO,6
a1vUX000000KgPiYAK,3
a1vUX000000SykPYAS,4
a1vUX000000xr1tYAA,8
a1vUX000000gzDZYAY,7
a1vUX000000RyMfYAK,4
a1vUX000001LbGvYAK,11
a1vUX000000rYI5YAM,7
a1vUX000001QDfNYAW,11
a1vUX000000e68LYAQ,6
a1vUX000001Al9xYAC,10
a1vUX000000RymTYAS,4
a1vUX000000mMmDYAU,7
a1vUX000000Yg6TYAS,5
a1vUX000000VBFJYA4,6
a1vUX000001SdaXYAS,12
a1vUX000000YNwfYAG,7
a1vUX000000bG7RYAU,5
a1vUX000000moaPYAQ,7
a1vUX000001YNb7YAG,12
a1vUX000001HB3KYAW,10
a1vUX000000drpFYAQ,5
a1vUX000000q3cvYAA,7
a1vUX000000gXxFYAU,6
a1vUX000000tefxYAA,8
a1vUX000000vjrdYAA,8
a1vUX000000dmSzYAI,6
a1vUX000000b7c1YAA,5
a1vUX000001EktdYAC,10
a1vUX000000j6kPYAQ,7
a1vUX0000011pskYAA,9
a1vUX000000lwWnYAI,7
a1vUX000000xEjhYAE,8
a1vUX000000tflhYAA,8
a1vUX000000pMEcYAM,7
a1vUX000000kgDxYAI,6
a1vUX000001PWnJYAW,11
a1vUX0000011sAfYAI,9
a1vUX000001PWXBYA4,12
a1vUX000000rjDVYAY,8
a1vUX000001LDWLYA4,10
a1vUX000000mu1VYAQ,7
a1vUX000000muUXYAY,7
a1vUX000000vuThYAI,9
a1vUX000001KPuXYAW,11
a1vUX000001CC01YAG,10
a1vUX000001KP89YAG,11
a1vUX0000011rXxYAI,11
a1vUX000000zchtYAA,9
a1vUX00000163kDYAQ,9
a1vUX000000ueSbYAI,8
a1vUX000001avDhYAI,12
a1vUX000000zOlNYAU,9
a1vUX0000011s0zYAA,9
a1vUX0000017pLOYAY,10
a1vUX000001ShJBYA0,11
a1vUX000001KoxlYAC,10
a1vUX000001AZrxYAG,10
a1vUX000001QEl7YAG,11
a1vUX000001ZGhFYAW,12
a1vUX000001ZI7xYAG,12
a1vUX000001WZOfYAO,12
a1vUX000001KMTdYAO,10
a1vUX000001Nv3RYAS,11
a1vUX000001Rd37YAC,11
a1vUX000001WbVJYA0,12
a1vUX000001NoErYAK,11
a1vUX000001SYCfYAO,11
a1vUX000001W3ILYA0,12
a1v2J000002uSc7QAE,8
a1v2J0000027WdAQAU,11
a1v2J000003SFbEQAW,10
a1v2J0000038NdfQAE,8
a1v2J0000028JZoQAM,7
a1v2J0000038NizQAE,8
a1v2J0000028HrFQAU,5
a1v2J000002cWIxQAM,1
a1v2J000003Tm90QAC,1
a1v2J000003lyW4QAI,5
a1vUX000000UOT7YAO,4
a1v2J000004LYFiQAO,3
a1vHt000004utlaIAA,7
a1vUX000001QTLxYAO,11
a1v2J000003TikgQAC,12
a1v2J000003TvUbQAK,12
a1v2J000003Lr36QAC,12
a1v2J000003LOxsQAG,11
a1v2J000003e0iqQAA,10
a1v2J000003LwEkQAK,2
a1v2J000003LkZKQA0,12
a1vUX000000LoJZYA0,2
a1v2J000003M0TtQAK,1
a1v2J000003LcU4QAK,11
a1v2J000003zZKcQAM,9
a1v2J000003LxfaQAC,1
a1v2J000003NIVXQA4,2
a1v2J000004OfYLQA0,3
a1v2J000003MdGAQA0,1
a1v2J000003NZlHQAW,3
a1v2J000003Mps6QAC,3
a1v2J000003MNBfQAO,1
a1v2J000003MgnKQAS,1
a1v2J000003MNBzQAO,1
a1v2J000003MNC9QAO,1
a1v2J000003MVJDQA4,1
a1v2J000003MVJNQA4,1
a1v2J000003MVJcQAO,1
a1v2J000003MBGqQAO,12
a1v2J000003MNCTQA4,12
a1v2J000003MVJSQA4,1
a1v2J000003MVK6QAO,1
a1v2J000003MVJXQA4,1
a1v2J000003MVJwQAO,1
a1v2J000003MVJhQAO,1
a1v2J000003MVJrQAO,1
a1v2J000003MVJmQAO,1
a1v2J000003MVJxQAO,1
a1v2J000003MVNtQAO,1
a1v2J000003MVMbQAO,1
a1v2J000003MNCJQA4,1
a1v2J000003MvpxQAC,3
a1v2J000003MvusQAC,2
a1v2J000003Mw7DQAS,3
a1v2J000003NUYjQAO,2
a1v2J000003N23IQAS,2
a1v2J000003YVjUQAW,5
a1v2J000003k1uWQAQ,4
a1v2J000003j5VoQAI,3
a1v2J00000495ynQAA,12
a1v2J000004MYEVQA4,2
a1v2J000003rdnzQAA,7
a1v2J000003rdnuQAA,7
a1v2J000004MGNwQAO,2
a1v2J000004CSnsQAG,1
a1v2J000004LN1WQAW,2
a1vUX000000GvgfYAC,2
a1vUX000001RnC9YAK,11
a1v2J00000482FVQAY,10
a1v2J000004MGMJQA4,2
a1vUX000001SkAbYAK,11
a1v2J000004LiiMQAS,1
a1v2J00000495z2QAA,12
a1v2J0000043WkLQAU,9
a1v2J0000043Wo8QAE,11
a1v2J0000044jtmQAA,10
a1v2J000003dE9sQAE,10
a1v2J000003e0ilQAA,10
a1v2J00000482FaQAI,10
a1v2J0000048AHgQAM,10
a1vHt000004ga5AIAQ,11
a1v2J0000049jL8QAI,11
a1v2J00000495xBQAQ,1
a1v2J000004MGKhQAO,2
a1vHt0000059Te8IAE,10
a1v2J000004AljwQAC,11
a1vUX0000006pz7YAA,2
a1v2J000004BB0SQAW,11
a1v2J000004Lis7QAC,1
a1v2J000004BXahQAG,11
a1v2J000004D6jkQAC,12
a1v2J000004LihYQAS,1
a1v2J000004LmrrQAC,2
a1v2J000004CSjPQAW,1
a1vUX000001OY1ZYAW,11
a1v2J000004C8eEQAS,11
a1v2J000004EiBBQA0,2
a1v2J000004MGKDQA4,2
a1v2J000004G2GBQA0,1
a1v2J000004DNLzQAO,2
a1v2J000004LmsaQAC,2
a1vHt000004aIdmIAE,4
a1v2J000004LmrIQAS,2
a1v2J000004Lej8QAC,1
a1v2J000004MBW4QAO,2
a1v2J000004OEumQAG,3
a1v2J000004LirsQAC,1
a1v2J000004McWrQAK,2
a1v2J000004Mch6QAC,2
a1v2J000004MchkQAC,2
a1vUX000001OXlRYAW,11
a1v2J000004MtxhQAC,2
a1v2J000004NEpwQAG,2
a1v2J000002edhrQAA,3
a1v2J000002eeJRQAY,3
a1v2J000002eeJMQAY,3
a1v2J000004ZqemQAC,4
a1v2J000004XMuAQAW,3
a1v2J000004Xpo4QAC,3
a1v2J000004XMuKQAW,3
a1v2J000004ZLM2QAO,4
a1vUX000000MHobYAG,3
a1v2J000004ZqgJQAS,4
a1v2J000004YiXUQA0,3
a1v2J0000028zm0QAA,10
a1v2J0000027KnaQAE,11
a1v2J0000027QveQAE,3
a1v2J0000027KCCQA2,12
a1v2J0000027LRRQA2,12
a1v2J0000027LfzQAE,1
a1v2J000002ABC2QAO,1
a1v2J00000399lXQAQ,10
a1v2J0000027MFJQA2,1
a1v2J0000027PHmQAM,2
a1v2J0000027KCjQAM,3
a1v2J000002AAoEQAW,1
a1v2J0000027KopQAE,2
a1v2J0000027KBwQAM,1
a1v2J000002ABZaQAO,2
a1v2J0000027QOaQAM,3
a1v2J0000027MFZQA2,3
a1v2J0000027O64QAE,2
a1v2J0000027PGnQAM,1
a1v2J0000027QMHQA2,1
a1v2J0000027MFXQA2,3
a1v2J0000039WejQAE,12
a1v2J0000027LRAQA2,4
a1v2J0000027KBpQAM,4
a1v2J0000027O6IQAU,1
a1v2J0000029SQwQAM,1
a1v2J0000027QwvQAE,3
a1v2J0000027LQXQA2,2
a1v2J0000027Mx0QAE,3
a1v2J0000028zlsQAA,2
a1v2J0000027LPsQAM,2
a1v2J000002ABc5QAG,1
a1v2J0000028zm5QAA,4
a1v2J0000027KmuQAE,2
a1v2J0000027QLxQAM,11
a1v2J0000027LgiQAE,11
a1v2J0000039C6RQAU,10
a1v2J0000027PGcQAM,11
a1v2J0000027PGTQA2,11
a1v2J0000027LgjQAE,12
a1v2J000003A6ucQAC,2
a1v2J0000027OctQAE,11
a1v2J000003TlAFQA0,12
a1v2J0000027PoWQAU,11
a1v2J0000027KCRQA2,11
a1v2J0000027KCoQAM,11
a1v2J0000027OclQAE,11
a1v2J0000029SQzQAM,11
a1v2J000002AAr6QAG,12
a1v2J0000027QMIQA2,2
a1v2J0000027O6fQAE,1
a1v2J0000039ktkQAA,12
a1v2J0000027Kp3QAE,11
a1v2J0000039ksSQAQ,12
a1v2J0000027QM9QAM,10
a1v2J00000294o2QAA,10
a1v2J0000027OdAQAU,11
a1v2J0000039LqQQAU,11
a1v2J0000027O6FQAU,11
a1v2J0000027PGiQAM,11
a1v2J000002ABaMQAW,11
a1v2J000002AC6uQAG,11
a1v2J0000027NUgQAM,11
a1v2J0000027LfYQAU,11
a1v2J0000027KmdQAE,12
a1v2J0000027KBbQAM,12
a1v2J000002AC6JQAW,1
a1v2J0000027LhHQAU,10
a1v2J0000027KohQAE,11
a1v2J000002ueH6QAI,3
a1v2J0000029SQjQAM,10
a1v2J0000027KoXQAU,10
a1v2J0000038RjUQAU,10
a1v2J0000038RjTQAU,10
a1v2J0000028zmRQAQ,11
a1v2J0000027QNFQA2,10
a1v2J000002ueHLQAY,3
a1v2J0000027KoTQAU,10
a1v2J0000027LgFQAU,11
a1v2J0000027Lh5QAE,10
a1v2J0000027QwIQAU,3
a1v2J0000028zmQQAQ,1
a1v2J0000027OcYQAU,11
a1v2J0000027KndQAE,11
a1v2J0000028zlvQAA,12
a1v2J0000027KoKQAU,1
a1v2J0000027KCcQAM,1
a1v2J000002AAoYQAW,11
a1v2J0000027PGVQA2,12
a1v2J0000027PovQAE,11
a1v2J0000029SQnQAM,11
a1v2J0000029SQdQAM,2
a1v2J0000028zm9QAA,1
a1v2J0000027Mv9QAE,11
a1v2J0000027O5bQAE,2
a1v2J0000029SQgQAM,1
a1v2J000002ABZRQA4,3
a1v2J000002AAs1QAG,12
