Match ID 18Char,Activation_Month
a1v2J000002AAosQAG,11
a1v2J0000027KnyQAE,1
a1v2J0000027KpNQAU,1
a1v2J0000027KoVQAU,11
a1v2J0000028zmCQAQ,1
a1v2J0000027MHkQAM,1
a1v2J0000027OacQAE,11
a1v2J0000027OcoQAE,1
a1v2J0000027KmnQAE,12
a1v2J0000027LRUQA2,12
a1v2J0000027KpWQAU,12
a1v2J000002946SQAQ,2
a1v2J0000027O5sQAE,12
a1v2J000002AC7eQAG,3
a1v2J0000028zm3QAA,1
a1v2J000002edizQAA,3
a1v2J0000027KnxQAE,1
a1v2J000002ABC1QAO,2
a1v2J000002AAmfQAG,2
a1v2J0000027PGKQA2,10
a1v2J0000027MxFQAU,10
a1v2J0000027OcpQAE,10
a1v2J0000027KC7QAM,11
a1v2J0000027MwaQAE,11
a1v2J000002ABBYQA4,12
a1v2J000002ABaUQAW,10
a1v2J0000027PGGQA2,10
a1v2J0000027O5YQAU,11
a1v2J0000027MHUQA2,11
a1v2J000002AAmsQAG,10
a1v2J0000027PITQA2,10
a1v2J0000027LQVQA2,12
a1v2J0000027LhjQAE,11
a1v2J0000027LPcQAM,12
a1v2J000002AC5XQAW,11
a1v2J0000027O5cQAE,11
a1v2J0000027KobQAE,11
a1v2J0000027QLkQAM,12
a1v2J0000028zmPQAQ,12
a1v2J000002AB0gQAG,11
a1v2J0000027LRtQAM,12
a1v2J0000027PoyQAE,3
a1v2J0000027LfcQAE,11
a1v2J0000029SQmQAM,2
a1v2J0000027OalQAE,2
a1v2J0000027NVaQAM,3
a1v2J0000027OcyQAE,1
a1v2J0000027LhmQAE,3
a1v2J0000027KC6QAM,2
a1v2J0000027KorQAE,12
a1v2J0000027PntQAE,2
a1v2J0000039O7PQAU,11
a1v2J0000027QMMQA2,1
a1v2J0000027PIHQA2,3
a1v2J000002AAqjQAG,1
a1v2J0000027MwwQAE,11
a1v2J0000027CWfQAM,1
a1v2J0000027KmsQAE,10
a1v2J0000027KoqQAE,2
a1v2J0000027QN2QAM,1
a1v2J0000027PGhQAM,2
a1v2J000002AAoFQAW,12
a1v2J0000027LgnQAE,11
a1v2J0000027Od8QAE,1
a1v2J0000027KC5QAM,1
a1v2J0000027QMtQAM,1
a1v2J000002AC73QAG,1
a1v2J000002AB2KQAW,11
a1v2J0000027CWuQAM,2
a1v2J0000027KnLQAU,1
a1v2J0000027PGkQAM,11
a1v2J0000027Lh0QAE,1
a1v2J0000027CWpQAM,1
a1v2J000002AC6lQAG,3
a1v2J0000027QM0QAM,11
a1v2J0000027PGjQAM,11
a1v2J000002AAzaQAG,11
a1v2J0000027OcqQAE,11
a1v2J0000027KmwQAE,1
a1v2J000002ABaWQAW,11
a1v2J0000027Od0QAE,12
a1v2J000002AC5pQAG,11
a1v2J0000027QvPQAU,3
a1v2J000002AB2VQAW,11
a1v2J0000027KCXQA2,11
a1v2J0000027OaVQAU,2
a1v2J000002AAsSQAW,4
a1v2J000002AB16QAG,12
a1v2J000002uhx5QAA,3
a1v2J0000027CWoQAM,3
a1v2J0000029SQWQA2,12
a1v2J0000027OaDQAU,11
a1v2J0000027PGSQA2,11
a1v2J0000029SQYQA2,4
a1v2J0000029SQtQAM,12
a1v2J000002AB9LQAW,12
a1v2J0000027KBlQAM,12
a1v2J000002edj9QAA,3
a1v2J0000027KC0QAM,2
a1v2J000002AC7aQAG,2
a1v2J0000027MFgQAM,1
a1v2J0000027OcdQAE,1
a1v2J0000027Kp0QAE,1
a1v2J000002AC7FQAW,1
a1v2J0000027MFeQAM,1
a1v2J0000027Po5QAE,2
a1v2J0000027QMvQAM,1
a1v2J0000027QvJQAU,3
a1v2J0000027LgCQAU,11
a1v2J000002AC7ZQAW,5
a1v2J0000027LR6QAM,3
a1v2J0000027QOrQAM,3
a1v2J0000027KBWQA2,5
a1v2J0000027MwRQAU,10
a1v2J0000029SQcQAM,10
a1v2J0000039khjQAA,12
a1v2J0000028zmIQAQ,12
a1v2J0000027OcnQAE,11
a1v2J0000028zmMQAQ,11
a1v2J0000039kiXQAQ,12
a1v2J0000027QOHQA2,10
a1v2J0000027LRpQAM,11
a1v2J0000028zmJQAQ,11
a1v2J0000027MwTQAU,10
a1v2J000002AAobQAG,10
a1v2J000002AC5uQAG,10
a1v2J000002ABZpQAO,10
a1v2J0000027Ko1QAE,11
a1v2J0000027KBcQAM,4
a1v2J0000027O5yQAE,12
a1v2J000002eeKFQAY,3
a1v2J0000027LgfQAE,11
a1v2J000002ABAZQA4,10
a1v2J0000027KCaQAM,10
a1v2J0000028zm7QAA,11
a1v2J0000029SQVQA2,12
a1v2J000002AAsxQAG,10
a1v2J0000027O5kQAE,11
a1v2J0000027KmhQAE,12
a1v2J0000027LPdQAM,12
a1v2J000002AC5kQAG,1
a1v2J0000027LfZQAU,1
a1v2J0000027LPRQA2,12
a1v2J0000027CXHQA2,12
a1v2J0000027PoFQAU,11
a1v2J000002AAmeQAG,12
a1v2J0000027O6KQAU,12
a1v2J0000027LfVQAU,12
a1v2J0000027MF8QAM,12
a1v2J0000028zlxQAA,2
a1v2J0000027LS7QAM,2
a1v2J0000028zmLQAQ,2
a1v2J0000027KCIQA2,3
a1v2J0000027Qw4QAE,9
a1v2J0000027LPwQAM,2
a1v2J0000027NVRQA2,3
a1v2J0000028zlyQAA,3
a1v2J0000028zlzQAA,4
a1v2J0000027O6AQAU,11
a1v2J0000027QLmQAM,11
a1v2J0000027KpXQAU,1
a1v2J0000027Od1QAE,10
a1v2J000002ABBTQA4,9
a1v2J000002eeHkQAI,3
a1v2J0000027PnCQAU,11
a1v2J000002eedbQAA,3
a1v2J000002ABbBQAW,9
a1v2J000002AB0mQAG,11
a1v2J0000027PGsQAM,11
a1v2J0000027LhYQAU,11
a1v2J000002AAzyQAG,11
a1v2J0000029SQiQAM,11
a1v2J000002AAoAQAW,11
a1v2J0000027O5wQAE,10
a1v2J0000027KC1QAM,11
a1v2J0000027MFGQA2,11
a1v2J000002AC6oQAG,12
a1v2J000002AAmvQAG,11
a1v2J000002AAnMQAW,12
a1v2J0000027PIFQA2,2
a1v2J0000039Sw9QAE,11
a1v2J000002ueHkQAI,3
a1v2J0000027Mv8QAE,1
a1v2J000002uhDEQAY,3
a1v2J000002AAptQAG,10
a1v2J0000027LQnQAM,12
a1v2J0000027Pp4QAE,9
a1v2J0000027LRGQA2,11
a1v2J0000027LfsQAE,10
a1v2J0000028zmFQAQ,10
a1v2J0000027LRBQA2,12
a1v2J0000027KpjQAE,11
a1v2J0000027MwgQAE,10
a1v2J000002AAsUQAW,10
a1v2J0000027PGJQA2,10
a1v2J0000027KoYQAU,10
a1v2J000002AAopQAG,12
a1v2J000002ABc4QAG,10
a1v2J0000027LghQAE,11
a1v2J0000027QLwQAM,10
a1v2J0000027QMnQAM,10
a1v2J0000027QLuQAM,12
a1v2J0000027PFzQAM,10
a1v2J0000027QMrQAM,10
a1v2J0000027KCQQA2,10
a1v2J000002AAriQAG,11
a1v2J0000028zm1QAA,11
a1v2J0000027QvcQAE,11
a1v2J0000027QvjQAE,11
a1v2J0000038RnzQAE,12
a1v2J0000028zm4QAA,2
a1v2J0000027LRrQAM,11
a1v2J0000027CWsQAM,12
a1v2J0000027KnbQAE,12
a1v2J0000029SQvQAM,2
a1v2J0000027QwHQAU,2
a1v2J0000028zm6QAA,2
a1v2J0000027Ko7QAE,2
a1v2J0000027MFUQA2,1
a1v2J0000027PouQAE,12
a1v2J0000027KCWQA2,11
a1v2J000002ABaFQAW,12
a1v2J0000028zm8QAA,2
a1v2J0000027OcZQAU,11
a1v2J0000027O69QAE,12
a1v2J0000039aHvQAI,12
a1v2J0000027O6pQAE,3
a1v2J0000027QMzQAM,2
a1v2J0000027KogQAE,3
a1v2J000002ABblQAG,11
a1v2J0000027Kn7QAE,2
a1v2J0000027QORQA2,2
a1v2J0000027QvyQAE,2
a1v2J0000027KC2QAM,3
a1v2J0000027PGEQA2,3
a1v2J0000027KCVQA2,3
a1v2J0000027NWGQA2,4
a1v2J0000027QvqQAE,1
a1v2J000002AAqcQAG,3
a1v2J0000027QvuQAE,1
a1v2J0000027LfhQAE,2
a1v2J0000027LQPQA2,1
a1v2J0000027CWzQAM,2
a1v2J0000028zmHQAQ,11
a1v2J000002ABBaQAO,2
a1v2J0000027LiGQAU,2
a1v2J0000027KBuQAM,3
a1v2J0000027LgqQAE,3
a1v2J000002ABb6QAG,9
a1v2J000002AAqKQAW,3
a1v2J000002ABZ5QAO,3
a1v2J0000027KooQAE,11
a1v2J0000027QvrQAE,11
a1v2J0000027QvdQAE,3
a1v2J0000027PGYQA2,11
a1v2J0000027MweQAE,9
a1v2J0000027KCPQA2,11
a1v2J0000027LR7QAM,3
a1v2J0000029SQpQAM,11
a1v2J0000027KC8QAM,12
a1v2J0000027PICQA2,11
a1v2J0000027Kp1QAE,11
a1v2J0000029SQxQAM,11
a1v2J000002ufauQAA,5
a1v2J0000027MFHQA2,11
a1v2J0000027PIDQA2,11
a1v2J000002AC6rQAG,11
a1v2J0000027LQjQAM,12
a1v2J000002AAs5QAG,10
a1v2J0000028h6oQAA,2
a1v2J0000027MHJQA2,4
a1v2J000002AAnPQAW,12
a1v2J0000027KBnQAM,11
a1v2J0000027OcvQAE,1
a1v2J0000029SQqQAM,12
a1v2J0000028zmBQAQ,12
a1v2J0000039JDvQAM,10
a1v2J0000027PoLQAU,12
a1v2J0000029SQoQAM,9
a1v2J000002AAmqQAG,12
a1v2J0000027MwbQAE,1
a1v2J0000027PGDQA2,2
a1v2J0000027QMDQA2,2
a1v2J0000027KBOQA2,1
a1v2J0000029SQyQAM,1
a1v2J0000027O6LQAU,1
a1v2J000002AB9TQAW,1
a1v2J0000027LgtQAE,1
a1v2J0000027CX2QAM,2
a1v2J000002ABZlQAO,3
a1v2J0000027O6qQAE,3
a1v2J0000027OaiQAE,3
a1v2J0000027Pp3QAE,3
a1v2J000002AB0QQAW,3
a1v2J0000028zmGQAQ,10
a1v2J0000028zm2QAA,10
a1v2J000002ABasQAG,11
a1v2J000002ABbxQAG,11
a1v2J000002ABbfQAG,10
a1v2J0000027LQkQAM,9
a1v2J000002ABA8QAO,11
a1v2J0000029SQbQAM,10
a1v2J0000027Kp2QAE,11
a1v2J0000027LhbQAE,11
a1v2J0000027KCZQA2,12
a1v2J0000027QxNQAU,11
a1v2J0000029SQZQA2,12
a1v2J0000029SQaQAM,11
a1v2J0000039FAtQAM,10
a1v2J000002AC6tQAG,2
a1v2J000002AAzhQAG,12
a1v2J000002AAssQAG,11
a1v2J0000039SDMQA2,11
a1v2J0000027Od7QAE,11
a1v2J0000027LQyQAM,1
a1v2J0000027KC9QAM,12
a1v2J000002AC7tQAG,10
a1v2J000002ueIEQAY,3
a1v2J000002uhxKQAQ,3
a1v2J000002egsJQAQ,4
a1v2J0000028zmOQAQ,10
a1v2J0000027KmrQAE,10
a1v2J0000027QvnQAE,12
a1v2J0000027QwUQAU,11
a1v2J0000027LR0QAM,11
a1v2J0000027PGaQAM,11
a1v2J0000039FRwQAM,10
a1v2J0000027O5VQAU,11
a1v2J0000027QOCQA2,10
a1v2J0000027KneQAE,11
a1v2J0000027KCOQA2,10
a1v2J000002AB9KQAW,10
a1v2J0000027NWkQAM,11
a1v2J0000027MFTQA2,10
a1v2J0000027OcxQAE,10
a1v2J0000027LQWQA2,12
a1v2J0000027QN3QAM,11
a1v2J0000027KBrQAM,12
a1v2J0000027KCFQA2,11
a1v2J0000027MwQQAU,10
a1v2J0000027LRCQA2,12
a1v2J000002AAnvQAG,11
a1v2J0000027OceQAE,11
a1v2J000002AAnqQAG,10
a1v2J0000027LRyQAM,11
a1v2J0000029SQrQAM,11
a1v2J000002AC6vQAG,11
a1v2J0000027PGXQA2,11
a1v2J0000027PG9QAM,12
a1v2J000002AC64QAG,11
a1v2J0000027KBxQAM,1
a1v2J000002AB2LQAW,11
a1v2J0000028zlrQAA,1
a1v2J0000027QvXQAU,1
a1v2J0000027LgVQAU,1
a1v2J0000027LQzQAM,2
a1v2J0000028zmEQAQ,1
a1v2J0000029SQfQAM,11
a1v2J0000027KpUQAU,1
a1v2J000002ABapQAG,1
a1v2J0000027QwgQAE,3
a1v2J0000027KmpQAE,1
a1v2J000002ABbMQAW,4
a1v2J0000027KCmQAM,11
a1v2J000002AAqqQAG,4
a1v2J0000027PGQQA2,1
a1v2J0000039PefQAE,11
a1v2J0000039UJdQAM,11
a1v2J0000027MwUQAU,11
a1v2J0000027KBIQA2,3
a1v2J000002AB0nQAG,12
a1v2J0000027QNDQA2,9
a1v2J0000027KCNQA2,12
a1v2J0000029SQhQAM,10
a1v2J0000028zluQAA,11
a1v2J0000027MHDQA2,2
a1v2J0000027KoOQAU,12
a1v2J0000027CX4QAM,1
a1v2J0000027PGeQAM,1
a1v2J0000027KClQAM,11
a1v2J0000027LgRQAU,3
a1v2J0000027PIGQA2,1
a1v2J0000027CXGQA2,3
a1v2J0000028zmAQAQ,11
a1v2J0000028zltQAA,3
a1v2J0000028zmNQAQ,10
a1v2J0000027PISQA2,1
a1v2J000002AC6jQAG,11
a1v2J0000039hqzQAA,12
a1v2J000002AAsXQAW,2
a1v2J000002AArqQAG,10
a1v2J0000027CWiQAM,2
a1v2J0000027O6rQAE,1
a1v2J0000027CX1QAM,10
a1v2J0000027OahQAE,9
a1v2J0000027QOYQA2,10
a1v2J000002ABa2QAG,10
a1v2J0000039OQ7QAM,11
a1v2J0000027O5SQAU,11
a1v2J0000027KC4QAM,1
a1v2J0000027OcrQAE,10
a1v2J000002AB2RQAW,11
a1v2J0000027LPhQAM,3
a1v2J0000027MHVQA2,11
a1v2J0000027KmoQAE,3
a1v2J0000027CWYQA2,3
a1v2J0000027QOUQA2,10
a1v2J0000027LQgQAM,10
a1v2J0000027LRnQAM,11
a1v2J0000027KpSQAU,10
a1v2J0000027LgPQAU,3
a1v2J0000027LguQAE,3
a1v2J000002ubdCQAQ,3
a1v2J000002uhxeQAA,3
a1v2J000002eefgQAA,4
a1v2J000002eeHpQAI,3
a1v2J000002fA7dQAE,5
a1v2J000002uhAyQAI,3
a1v2J0000039Cd1QAE,10
a1v2J0000039He8QAE,11
a1v2J0000038ttZQAQ,9
a1v2J0000038ttjQAA,9
a1v2J00000396UOQAY,10
a1v2J000003NdJqQAK,3
a1v2J0000038w9eQAA,10
a1v2J0000039FSVQA2,10
a1v2J0000039FbSQAU,10
a1v2J0000038w9KQAQ,10
a1v2J0000039FEcQAM,11
a1v2J0000038w9tQAA,10
a1v2J0000039IQRQA2,10
a1v2J0000039ALRQA2,10
a1v2J0000039Fb3QAE,11
a1v2J0000039M4DQAU,11
a1v2J0000039LGeQAM,11
a1v2J0000039EcqQAE,10
a1v2J0000039FTiQAM,10
a1v2J0000039EMJQA2,11
a1v2J0000039LbpQAE,11
a1v2J0000039FixQAE,10
a1v2J0000039C8hQAE,10
a1v2J0000039QoVQAU,11
a1v2J0000039I54QAE,11
a1v2J0000039SEPQA2,11
a1v2J0000039IwfQAE,11
a1v2J0000039N6QQAU,11
a1v2J0000039CDcQAM,10
a1v2J0000039QxXQAU,11
a1v2J0000039OSNQA2,11
a1v2J0000039N8RQAU,11
a1v2J0000039FEbQAM,11
a1v2J0000039CcIQAU,10
a1v2J0000039U31QAE,11
a1v2J0000039LGKQA2,11
a1v2J0000039LGZQA2,11
a1v2J0000039U2wQAE,11
a1v2J0000039OHtQAM,11
a1v2J0000039N2OQAU,11
a1v2J0000039RHjQAM,11
a1v2J0000039MtvQAE,11
a1v2J0000039OCZQA2,11
a1v2J0000039Qv7QAE,11
a1v2J0000039NBGQA2,11
a1v2J0000039hnCQAQ,12
a1v2J0000039KJFQA2,11
a1v2J0000039JxxQAE,11
a1v2J0000039MwGQAU,11
a1v2J0000039MyMQAU,11
a1v2J0000039OMZQA2,11
a1v2J0000039N5cQAE,11
a1v2J0000039N32QAE,11
a1v2J0000039N58QAE,11
a1v2J0000039Wf3QAE,11
a1v2J0000039PeBQAU,11
a1v2J0000039XhhQAE,11
a1v2J0000039Xi1QAE,12
a1v2J0000039XvYQAU,12
a1v2J0000039XvEQAU,11
a1v2J0000039PdIQAU,11
a1v2J0000039XuVQAU,11
a1v2J0000039XiVQAU,11
a1v2J0000039XvnQAE,11
a1v2J0000039Xw7QAE,11
a1v2J0000039hmxQAA,12
a1v2J0000039PctQAE,12
a1v2J0000039PgWQAU,11
a1v2J0000039Pf9QAE,11
a1v2J0000039Pg2QAE,11
a1v2J0000039Xv4QAE,11
a1v2J0000039UHSQA2,11
a1v2J0000039UH8QAM,11
a1v2J0000039UHIQA2,11
a1v2J0000039UHcQAM,11
a1v2J0000039c80QAA,12
a1v2J0000039UHhQAM,11
a1v2J0000039UHDQA2,11
a1v2J0000039W60QAE,12
a1v2J0000039iloQAA,12
a1v2J0000039W6sQAE,12
a1v2J0000039W5zQAE,12
a1v2J0000039W22QAE,12
a1v2J0000039xHDQAY,1
a1v2J0000039VZ0QAM,11
a1v2J0000039XvTQAU,11
a1v2J0000039WfXQAU,12
a1v2J0000039aLnQAI,12
a1v2J0000039LqVQAU,11
a1v2J0000039LqfQAE,11
a1v2J0000039LGPQA2,11
a1v2J0000039LqkQAE,11
a1v2J0000039RHoQAM,11
a1v2J0000039U36QAE,11
a1v2J0000039RfCQAU,11
a1v2J0000039XfqQAE,12
a1v2J0000039Xg5QAE,12
a1v2J0000039XfvQAE,12
a1v2J0000039RhNQAU,11
a1v2J0000039hq6QAA,12
a1v2J0000039aK6QAI,12
a1v2J0000039cUqQAI,12
a1v2J0000039aI0QAI,12
a1v2J0000039bw4QAA,12
a1v2J0000039aO8QAI,12
a1v2J0000039dA7QAI,12
a1v2J0000039XhcQAE,12
a1v2J0000039ie4QAA,12
a1v2J0000039XgUQAU,12
a1v2J0000039XgeQAE,12
a1v2J0000039XgjQAE,12
a1v2J0000039hmiQAA,12
a1v2J0000039hqQQAQ,12
a1v2J0000039hrYQAQ,12
a1v2J0000039hoAQAQ,12
a1v2J0000039hpXQAQ,12
a1v2J0000039higQAA,12
a1v2J0000039ibUQAQ,12
a1v2J0000039hilQAA,12
a1v2J0000039klbQAA,1
a1v2J0000039hngQAA,12
a1v2J0000039xf4QAA,1
a1v2J0000039hnqQAA,12
a1v2J000003TlAAQA0,1
a1v2J0000039jDKQAY,12
a1v2J0000039kroQAA,12
a1v2J0000039kimQAA,12
a1v2J0000039jhoQAA,12
a1v2J0000039kt6QAA,12
a1v2J0000039xdhQAA,1
a1v2J000003A0ubQAC,1
a1v2J000003Lso6QAC,4
a1v2J0000039zIiQAI,2
a1v2J0000039zI9QAI,2
a1v2J0000039yooQAA,2
a1v2J000003A6slQAC,2
a1v2J000003A126QAC,2
a1v2J000003A13dQAC,1
a1v2J000003A12uQAC,1
a1v2J000004XphhQAC,3
a1v2J000003A1fEQAS,1
a1v2J000003TaD6QAK,12
a1v2J000003A1f9QAC,1
a1v2J000003A34lQAC,2
a1v2J000003A1rvQAC,1
a1v2J000003AACVQA4,2
a1v2J000003ADcyQAG,3
a1v2J000003AADJQA4,2
a1v2J000003AE9xQAG,3
a1v2J000003ADc0QAG,3
a1v2J000003A8nIQAS,2
a1v2J000003A8myQAC,2
a1v2J000003A8nXQAS,2
a1v2J000003A8nhQAC,3
a1v2J000003AMvoQAG,3
a1v2J000003AMw8QAG,3
a1v2J000003Tl7BQAS,12
a1v2J000002fdY7QAI,4
a1v2J000002fi4lQAA,4
a1v2J000002fi4gQAA,4
a1v2J000002fi3sQAA,4
a1vHt000004akdYIAQ,4
a1vHt000004wJ1uIAE,10
a1vHt000004wIoHIAU,10
a1vHt000004gYapIAE,11
a1vHt000004gadgIAA,2
a1vHt000005BOs3IAG,10
a1vHt000005BOrtIAG,10
a1vHt000005C0sQIAS,10
a1vHt000005BtUGIA0,10
a1vHt000004wInTIAU,10
a1vHt000004wJzkIAE,10
a1vHt000005AEenIAG,9
a1vUX0000006laXYAQ,1
a1vUX000001KTGbYAO,10
a1vHt000004fapbIAA,10
a1vHt000004g7uTIAQ,11
a1vHt000004wLEMIA2,11
a1vHt000004fZhHIAU,10
a1vHt000004wJLQIA2,10
a1vHt000004wJVCIA2,10
a1vUX000000MD1pYAG,3
a1vHt000004gcRrIAI,12
a1vHt000004gb64IAA,11
a1vHt000004gXkKIAU,11
a1vUX0000004REXYA2,12
a1vHt000004gZNXIA2,11
a1vHt000004gYewIAE,12
a1vUX000001EpzlYAC,10
a1vHt000004gbd8IAA,12
a1vUX000000CO9pYAG,1
a1vHt000004gadRIAQ,12
a1vHt000004gaoAIAQ,12
a1vUX000000cqs1YAA,5
a1vUX0000009YFNYA2,1
a1vUX000000IxMbYAK,3
a1vUX000000RWF7YAO,4
a1vUX000001PVhZYAW,11
a1vUX000000GvdSYAS,2
a1vUX000000B3x4YAC,2
a1vUX000000A47BYAS,2
a1vUX000000D5jRYAS,2
a1vUX000000CaMHYA0,1
a1vUX000000IS2fYAG,2
a1vUX000000EmMXYA0,3
a1vUX000000WdizYAC,4
a1vUX000000OSeHYAW,3
a1vUX000000LoTFYA0,2
a1vUX000000IS4HYAW,2
a1vUX000000OSkjYAG,4
a1vUX000000YMXaYAO,4
a1vUX000000V4H3YAK,4
a1vUX000000RwuLYAS,5
a1vUX000000VDgvYAG,4
a1vUX000000fB7ZYAU,5
a1vUX000000cAMXYA2,5
a1vUX000000dqI5YAI,5
a1vUX000000brDRYAY,5
a1vUX000001CbCvYAK,10
a1vUX000001CbcjYAC,10
a1vUX000001EpdBYAS,10
a1vUX000001JziLYAS,10
a1vUX000001EpenYAC,10
a1vUX000001cplhYAA,12
a1vUX000001JxTeYAK,11
a1vUX000001SmU9YAK,12
a1vUX000001SmPJYA0,12
a1vUX000001PyJlYAK,11
a1vUX000001UAe5YAG,11
